entity,app_name,group,source,country,lang_query,rating,text,date,thumbs_up,app_version,lang_detected
METRO app,METRO Companion,METRO (reference),Google Play,us,de,5,Alles gut.,2024-02-18T11:04:10Z,0,3.57,fr
METRO app,METRO Companion,METRO (reference),Google Play,us,de,4,Die App scheint wertlos! Die Metro-Karte zu scannen geht noch. Jedoch nach Eingabe des Namens geht nichts mehr. Der Klick auf WEITER tut nichts mehr. Na dann eben nicht. Nachtrag: Habe heute eine Aktualisierung der App bekommen. Auf einmal funktioniert es. Darum habe ich die Sterne von einem auf 4 hochgestuft.,2024-02-15T18:39:31Z,7,3.58.2,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,5,Gute App! Besonders praktisch ist die digitale Kundenkarte und das Feature Scan & Go. So wird der Einkauf zusätzlich vereinfacht.,2024-01-31T12:49:10Z,0,NA,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,1,Kann keinen Barcode scannen.,2024-01-19T16:25:35Z,0,3.57,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,2,Leider geht die Scan & Go Funktion nicht. Wenn man Scan & Go aufruft hängt sich die App auf.,2024-01-07T18:18:37Z,0,3.57,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,5,"Ich bin spätestens nach meinem ersten ""scan and go""-Einkauf restlos zufrieden mit der App!!!",2023-12-30T15:12:10Z,0,3.57,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,4,Es sind leider nicht alle Gutscheine in der App,2023-12-28T07:14:35Z,1,3.57,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,5,Sehr Gut,2023-12-25T19:12:56Z,0,3.57,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,4,So weit so gut. Man könnte die App um einen Bereich Einkaufsberechtigungen / Mitgliederverwaltung ergänzen,2023-12-12T16:36:42Z,0,3.56.1,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,2,Ich kann nicht wie beschrieben eine temporäre Vollmacht erteilen.,2023-12-10T18:19:14Z,0,NA,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,3,"Der Suchbutton um Produkte ausfindig zu machen ist katastrophal. Ständig werden die Produkte wahllos gewürfelt und ausgeworfen. Als Beispiel, ich suchte für meine Tochter einen Barbie Camper. Ausgeworfen wurden mir unter anderem unter der Rubrik Spielzeug, Werkzeugklingen.",2023-12-06T20:04:19Z,1,NA,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,1,Funktioniert meist nicht oder sehr langsam,2023-11-27T13:19:31Z,0,3.56.1,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,5,Super 😃 bekomme viele Infos darüber,2023-11-11T00:40:07Z,0,3.56.1,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,5,Einfach und bequem bedienen,2023-11-03T03:53:11Z,0,3.55.2,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,4,Bei Nutzung von Scan and go beendet sich die Anwendung auf meinen Galaxy Z Fold 5 (beide Bildschirme). Den Cache zu leeren bringt keine Abhilfe. Sonst läuft die App ohne Probleme.,2023-11-02T12:07:03Z,1,3.55.2,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,1,Digitale Einkaufsberechtigung und Marktplatz geht nicht mehr seit dem Update,2023-11-01T12:14:50Z,0,3.55.2,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,1,"Scan&Go geht nach wie vor nicht, Support schweigt und die Mitarbeiter haben keine Ahnung. Bis vor kurzem war hier eine 4* Bewertung. Update 22.06.2023: Geht immer noch nicht. Personal: Schulterzucken. Metro Kundenservice: Schweigt, keine Reaktion auf Mails oder Rezensionen. 18.10.2023: Geht nach wie vor nicht. Mitarbeiter zucken mit den Schultern und sagen ""Systemfehler"".",2023-10-18T18:46:00Z,11,3.54.1,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,1,😡👎 Viel Potential nach oben. Unprofessionell und wenig hilfreich. Leider immer noch kein Login mit Fingerabdruck möglich.,2023-10-07T10:03:08Z,1,3.54.1,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,2,"App gut nutzbar aber seit 14 Tagen erscheint immer die Meldung "" Metro App angehalten und das schliesst sie . Knn weder dugutake Kundenkarte noch sonstiges bei App nutzen . Feedback geschrieben aber keinerlei Rückmeldung erhalten . Support ist meines Erachtens etwas anderes, als das was hier geboten wird . APP FUNKTIONIERT IMMER NOCH NICHT. DAS PROBLEM WURDE NICHT BEHOBEN",2023-10-05T09:24:38Z,0,3.54,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,1,Bleibt ständig stehen!,2023-10-03T11:33:24Z,0,3.54,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,1,"Nach der Installation hat die App genau 1 mal funktioniert. Jeder Versuch die App zu öffnen geht nicht, App muss immer angehalten werden, so die Fehlermeldung. 🙁",2023-09-28T16:15:44Z,0,3.54,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,1,"Hallo Hilfe,App stürzt seit 1 Woche immer wieder ab! Deinstalliert neu geladen,keine Besserung",2023-09-28T15:19:31Z,2,3.54,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,1,Seit letzter Woche stürzt die App nach dem öffnen direkt ab. Daten und Cache löschen bringt nix. Nach Neuinstallation und Anmeldung besteht das Problem immer noch bzw wieder.,2023-09-26T08:19:00Z,3,3.54,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,5,Ich habe sehr gute Erfahrungen mit der App gemacht.,2023-09-25T13:39:05Z,0,3.54,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,5,Funktioniert,2023-09-19T10:09:07Z,0,3.54,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,5,"Zugriff von überall und zu jeder Zeit, klar strukturiert, tolle Angebote",2023-09-05T06:22:53Z,0,3.49.1,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,1,Die App funktioniert heute am Freitag immer noch nicht!! Seit 2 Tagen stürzt die App beim Öffnen ab und schließt sich wieder.,2023-08-25T10:33:34Z,1,3.53,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,1,Stürzt sofort ab,2023-08-22T20:30:42Z,0,3.52,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,1,App stürzt immer ab beim einloggen,2023-08-12T11:26:37Z,0,3.51.2,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,1,Kann weder meine Karte aktivieren noch mich registrieren. App bricht immer alls ab.,2023-08-12T10:31:49Z,1,3.51.2,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,4,"Übersichtlich ...und ausgesprochen praktisch. Perfekt, wenn sich die Einkaufsliste noch mit iPad und Handy synchronisieren ließe. Und praktisch wäre eine Sortierfunktion der Merkliste.",2023-07-25T18:55:29Z,1,3.51.1,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,3,"Die App an sich ist ok. Leider hat man vergessen den Mitarbeitern beizubringen, dass Kunden die App (insbesondere Scan & Go) tatsächlich nutzen möchten und daher auch die die App nur halb so nützlich.",2023-07-21T15:50:27Z,0,3.51.1,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,3,Kann die Karte nicht digitalisieren.,2023-07-15T12:08:07Z,0,3.51,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,2,Leider kann ich keine digitale Einkaufvollmacht erstellen!,2023-07-11T12:31:25Z,1,3.51,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,2,"Da sollten die App Ersteller noch Mal zur Schule gehen. Überfüllt, unübersichtlich nicht funktionell. Meist funktioniert sie nicht ein Mal. Schade",2023-06-21T18:16:01Z,2,3.50,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,5,Super sehr gut,2023-06-19T15:57:14Z,0,3.50.1,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,5,Klasse weiter so!!!,2023-05-30T17:54:27Z,0,3.50,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,5,"Top Ware, immer alles vorrätig und falls Mal nicht kann man es bestellen und 2-3 Tage später ist es da gutes Preis Leistung Verhältnis",2023-05-30T16:14:15Z,0,3.50,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,4,Ich kann in der App auf dem Handy nicht mehr auf die Prospekte zugreifen. Auf dem Tablet funktioniert alles einwandfrei.,2023-05-18T06:41:32Z,0,3.49.1,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,1,"Da ich meine Firma nicht mehr habe und demzufolge meine Karte abgelaufen ist, brauche ich die App auch nicht mehr. Schade, aber ich kann auch wo anders einkaufen gehen und das dann oft noch günstiger, wie ich festgestellt habe. Bedauern??? Ich darf ja nicht ohne Membercard.🖕",2023-05-11T16:34:43Z,0,NA,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,1,"Unbrauchbar, wenn man nach ""kopierpapier a4 weiß "" sucht, bekommt man bereits an der 3. Stelle farbiges Papier.",2023-05-08T20:22:37Z,0,3.49.1,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,5,"Super, immer dabei, keine Karte mehr",2023-04-26T13:20:13Z,0,3.48.2,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,5,Soweit eine super Sache.,2023-04-24T22:37:48Z,0,3.48.2,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,1,"Ich habe genau das Problem welches bereits Michael V. geschildert hat. Ich kann den gesamten Einkauf scannen, d.h. die Artikel werden gefunden. Im Warenkorb wird jedoch kein Gesamtbetrag erzeugt, der Einkauf lässt sich im Kassenbereich nicht abschließen. Liebes Metro Team, die Meldung habe ich bereits gemacht. Im Übrigen ist die App keine Herausforderung, ich habe sie lange genug erfolgreich genutzt 😉!",2023-04-17T11:13:45Z,10,3.48.2,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,4,"Update: Die Entwickler haben sofort reagiert, toller Service! ****** Um eine digitale Einkaufsberechtigung zu erteilen, soll ich die App aktualisieren. Die App ist auf dem neuesten Stand, keine Aktualisierung möglich. Der Barcode Scanner stellt nicht immer scharf, wie bei anderen Lese-Apps. Sonst ganz ok!",2023-03-29T08:54:36Z,1,3.48.2,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,2,"Die App funktioniert jetzt wieder HURRAAAAA Obwohl Kein Update gemacht wurde...... Komisch komisch, doch ein Fehler auf eurem Server....... Werde mir im Markt trotzdem mal eine Karte holen, und updates der app werde ich erstmal NICHT laden solange es jetzt funzt.... Sachen vormerken, aber wo die liegen ????? Gang X Regal Y..... Sagte ja EXTRA: NICHT UPDATEN !!!! Jetzt nicht jammern wenn nix geht.",2023-03-28T18:12:57Z,0,3.47.3,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,1,"Nicht möglich, 2 GETRENNTE Kunden Nummern zu nutzen. Schade. Offenbar werden Zugänge auch einfach Kommentar los zusammen gelegt. Das will man sicher nicht immer... Ja genau das will ich nicht, denn dann wird der zugefügte Zugang gelöscht und hier integriert. Das schrob ich aber auch gerade... 🫣",2023-03-28T13:29:52Z,0,3.48.2,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,1,Installiert und nix geht mehr,2023-03-27T11:57:57Z,0,3.48.1,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,2,"Unglaublich kompliziert 10 x anmelden, dann 10 google......dann bitte warten",2023-03-27T11:33:57Z,0,3.48.1,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,5,Alles kann man auch nicht kaufen weil es woanders günstiger ist aber wenn man zb gutes Fleisch möchte ist man hier richtig,2023-03-22T16:29:24Z,0,3.48.1,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,1,Ich kann meine App leider nicht mehr öffnen auch nicht mit WLAN.,2023-03-08T10:25:14Z,0,3.47.3,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,5,Wir ja Klo reicherrrr1unn GB. Gw wieder w wnwnh ZTE,2023-03-08T07:07:07Z,0,3.47.3,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,2,"Hängt ständig , Markt lässt sich nicht wählen , müll .....",2023-03-04T22:14:38Z,0,3.47.3,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,1,"Warum muss man etwas kaputt machen, was gut funktioniert hat???",2023-03-03T08:19:21Z,0,3.47.3,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,4,"Nun funktioniert alles, besten Dank für die Hilfe. Ein paar Kleinigkeiten könnten noch verbessert werden, aber so ist die App ganz gut.",2023-02-23T21:47:18Z,0,3.47.3,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,5,Einfach gut,2023-02-21T16:46:59Z,1,3.47.3,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,4,Tommerhack,2023-02-20T04:08:09Z,0,3.47.3,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,2,Funktioniert nicht richtig. Kann nicht meine Metro auswählen. Zu langsam beim Starten. Werbung wird nicht angezeigt. Ist nicht zu gebrauchen.,2023-02-15T06:24:13Z,1,3.47.3,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,3,Leider funktioniert Scan&go offenbar nicht mehr (nicht nur bei mir).,2023-02-13T13:58:17Z,0,NA,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,5,Sehr gut,2023-02-09T12:46:38Z,0,3.47.2,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,2,"Gute App mittlerweile, aber Coupons werden von den Kassen bzw. Kassenpersonal nicht akzeptiert. Kassen zeigen an, dass der Coupon ungültig ist o. ä. und statt zu helfen ist es natürlich einfacher sich unwissend zu stellen. Daher nutze ich Lieber wieder Plastikkarte und Papiercoupons.",2023-02-07T10:47:18Z,0,NA,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,1,"Unbenutzbar dank ewiger Ladezeiten, die meistens kein Ergebnis liefern. Cyberangriff hin oder her, das kann doch nicht zwei Monate dauern?",2023-02-04T19:50:42Z,0,3.47.1,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,1,Seit dem letzten Update werden keine Prospekte mehr angezeigt bei mir. Fehlerbericht gesendt und als Antwort wollte man meine Kundennumer haben??? Was hat meine Kundennummer mit der App zu tun? Meine Karte ist nicht in der App implementiert.,2023-02-02T16:56:58Z,1,3.47.1,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,5,"Praktische Erfindung, nutze ich regelmäßig, allerdings zu wenig bekannt bei Metro Kunden",2023-01-30T13:23:09Z,0,3.47.1,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,3,Die App ist Gut Gemacht nur manchmal geht da Karnix oder ladet Ewigkeiten.,2023-01-28T09:26:27Z,0,3.47.1,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,1,Einlesen des QR Codes von der Karte nicht möglich.Warum kann man dann nicht händisch eingeben?,2023-01-23T13:26:11Z,0,3.46.2,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,3,"App kaputt gespielt. Marktauswahl nicht mehr möglich. Blauer Button ist funktionslos... OK ich nehme die Bewertung zurück, beim öffnen des Prospekts in der Mail, öffnet sich die Webseite und nicht die App. Also ist die Webseite kaputt...",2023-01-17T10:56:10Z,1,3.46.2,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,5,"....ich kann nichts negatives sagen , hatte etwas Probleme damit die App lief aber direkt vor Ort ist mir super kompetent weitergeholfen worden . Auch die Preisabfrage vor Ort im Markt funktioniert bei mir fehlerfrei - ich bin super zufrieden!",2023-01-16T22:12:57Z,1,3.46.2,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,1,Übernimmt nicht den Standort Oldenburg.Nach Eingabe von Oldenburg sucht die App in einer Tour aber bleibt auf Düsseldorf,2023-01-12T04:32:33Z,0,NA,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,5,Praktische App. Karte somit immer dabei. Artikel selbst scannen und papierlose Rechnung finde ich auch sehr gelungen 👍,2023-01-11T21:35:17Z,0,3.46.1,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,4,Sehr zufrieden,2023-01-05T16:56:35Z,0,3.46.1,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,5,Die App ist einfach zu bedienen,2023-01-04T14:30:05Z,0,3.46.1,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,2,"Die App würde gut funktionieren, wenn beim Aufruf der Werbung nicht dauernd diese dämliche Animation vorgeschaltet wäre. Dadurch lassen sich regelmäßig die Prospekte nicht aufrufen und die Animation blockiert alles. Diese Spielerei braucht kein Mensch. Ich möchte mit die Prospekte ansehen und keinen fahrenden LKW in einem Kreis.",2023-01-03T19:41:24Z,1,3.46.1,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,5,"Perfekt, alles was man braucht",2022-12-29T16:02:54Z,0,3.46.1,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,1,"Die App ist eine einzige Katastrophe. Eher gewinnt man mit 6 Richtigen im Lotto, bevor sich in der App ein Prospekt öffnen lässt.",2022-12-29T00:06:06Z,0,3.46.1,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,1,"Seit Monaten Probleme die Prospekte zu laden. Sowohl per wlan oder mobiled Internet lädt sich die app quasi tod, beim Versuch einen Prospekt zu öffnen",2022-12-27T10:15:31Z,0,3.46.1,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,2,Stürzt häufig ab und und funktioniert nicht richtig. Tickets an den Betreiber werden nicht beantwortet.,2022-12-24T17:15:19Z,0,3.46.1,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,2,"In der App werden zwar die Rechnungen angezeigt, aber wenn man ein PDF-Dokument erzeugen will schmiert die komplette App ab. Bitte dringend fixen!",2022-12-22T20:44:48Z,0,3.46.1,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,1,"App stürzt bei egal was ab oder macht was sie will. Hat auch nichts mit einem Cyberangriff zu tun, war vorher schon so!",2022-12-22T17:29:25Z,0,3.46.1,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,1,"Das Einzige,was sich in der App bewegt, ist der Weihnachtsbaum. Anzeige der Prospekte dauert Stunden",2022-12-22T12:47:46Z,1,3.46.1,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,1,"Ich weiss, dass es es einen Cyberangriff gab. Aber dass die APP seit fast 3 Wochen nur noch abstürzt, geht einfach nicht. Wie lange soll das noch dauern?",2022-12-18T19:54:05Z,0,3.46.1,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,5,"Super Idee, Karte konnte nun endlich erstellt werden.",2022-12-17T19:52:57Z,0,3.46.1,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,4,Funktioniert sehr gut.,2022-12-16T15:44:11Z,0,3.46.1,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,5,"UPDATE: Der Login klappt wieder. Tolle App. Erleichtert deutlich den Einkauf. Man braucht die Plastikkarte nicht mehr und auch an der Kasse läuft es schneller, da man nicht mehr auf die Rechnung warten muss, da diese direkt an die App geschickt wird.",2022-12-14T21:25:22Z,0,3.46.1,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,4,"Login funktioniert nicht. Erhalte immer die Meldung ""Ein Fehler ist aufgetreten"" Edit: Jetzt funktioniert der Login und die App bietet alles, was ich benötige.",2022-12-09T05:29:05Z,2,3.46.1,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,5,Gut sehr 👍,2022-12-08T08:23:29Z,0,3.46.1,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,1,"Anmeldung nicht möglich und somit sind auch die Gutscheine der APP nicht zu benutzen. Anstelle einer Fehlermeldung, die aussagt, warum man sich nicht anmelden kann kommt nur, dass es einen Fehler gibt.",2022-12-05T14:51:14Z,0,3.46.1,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,1,"Leider klappt die Anmeldung bereits gar nicht, das Scannen der Karte ist unmöglich",2022-12-05T14:26:56Z,0,NA,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,1,"Die Karte lässt sich zwar erstmal einscannen dann kommt ständig eine Fehlermeldung, dass man es nochmal versuchen soll. Beim nächsten Scannen kommt die Meldung, dass die Karte hinterlegt wurde. Möchte man sich nun einloggen bekommt man die Meldung bitte fügen Sie ihre Karte hinzu. Man dreht sich also ""im Kreis"" und kommt zu keinem Ergebnis. Ich bin nach 15 Minuten total genervt von dieser unterirdischen App und deinstalliere diese jetzt wieder. 6 ! Setzen!",2022-12-05T11:27:58Z,8,3.46.1,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,1,"Rechnungen werden nicht ausgedruckt, da eine Bereitstellung in der App erfolgen soll. Dort passiert aber (immer noch) nichts. Die Rechnungen werden aber dringend für die Buchhaltung benötigt. Wie kann eine so wichtige Funktion nur so lange nicht gefixed werden??",2022-12-05T09:13:15Z,1,3.46.1,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,4,"Auch bei mir (Android 13) ist im App das Einloggen nicht möglich und kommt ständig die Fehlermeldung ""Ein Fehler aufgetreten"". Eine Deinstallation und Neuinstallation hat nichts gebracht. Auf der Homepageseite kann ich mich ohne Probleme einloggen. Somit ist die Anwendung fehlerhaft und nicht nutzbar. Als dies funktionierte, fand ich es sehr benutzerfreundlich und übersichtlich und ich war sehr zufrieden damit. Ich hoffe, dass es bald wieder funktioniert.",2022-12-04T12:09:32Z,2,3.46.1,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,1,Login fehlgeschlagen seit einer Woche.,2022-12-04T10:19:22Z,0,3.46.1,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,1,Leider funktioniert die App Produktsuche seit einigen Tagen/Wochen wegen technischer Störung nicht mehr. Dachte ok das hält nur 1-2 Tage an jetzt doch länger. Merkliste geht dadurch nicht also zurück zum Papier. 🤷,2022-12-03T17:43:48Z,0,NA,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,1,"Hallo App Team, wann kann man die App wieder vollumfänglich nutzen (Anmeldung)? Viele Grüße",2022-12-03T08:52:07Z,0,3.46.1,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,1,"Seit mehr als einer Woche kein login möglich. Bei der Hotline sagte man mir, dass ich solange nicht einkaufen kann, da meine Kundenarte erst nach login sichtbar ist. Ergänzung: es ist immer noch kein login möglich, aber man sieht, dass dran gearbeitet wird. Vor der Fehlermeldung wurde jetzt ein animierter, wackelnder Weihnachtsbaum eingefügt. Das ja fast die halbe Miete.",2022-12-02T13:15:24Z,4,3.46.1,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,1,Ich kann mich gar nicht erst einloggen nach der Registrierung. :(,2022-12-02T09:32:34Z,0,3.46.1,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,1,"Unbrauchbar, da einloggen nicht funktioniert! Müll",2022-12-02T07:46:12Z,0,NA,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,1,Seit dem letzten Update kein einloggen mehr möglich in den digitalen Ausweis,2022-12-02T04:34:49Z,0,3.46.1,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,1,"Funktioniert mal wieder nicht. Weder Suche im Sortiment, noch Online-Rechnungen. Damit ist die App nutzlos.",2022-12-01T18:11:41Z,1,3.46.1,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,1,"Ich war ganz begeistert davon, meine Karte digital zur Hand haben zu können. Aber leider liegt irgendwo ein Fehler vor, so dass ich die App mangels möglicher Anmeldung gar nicht nutzen kann. Auch eine Deinstallation und Neuinstallation haben mich nicht weiter gebracht. Da es im Markt selbst Probleme mit der Technik gab, hoffte ich, dass sich das Problem in ein paar Tagen von selbst erledigen würde. Leider war dem nicht so. Werde wohl deinstallieren müssen. Schade.",2022-12-01T12:06:46Z,29,3.46.1,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,1,"Vor fast 2 Monaten war der angebliche Cyberangriff. Die Folgen sind immer noch nicht beseitigt. Ein Einloggen in die App (und somit eine sinnvolle Nutzung) ist weiterhin nicht möglich. Ich gehe davon aus, dass die gesamte IT Abteilung aus einer Halbtagsstelle besteht. Das würde auch erklären, warum ein erfolgreicher Angriff überhaupt möglich war. Vielleicht könnte man auch das aufgeweckte Kerlchen, das seit Wochen den stets gleichen Textbaustein als Antwort, postet zur IT Fachkraft umschulen.",2022-12-01T07:57:51Z,3,3.46.1,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,1,"Gibt es aktuell Probleme mit der App? ""Ein Fehler ist aufgetreten"" kommt beim Loginversuch. Schade ...",2022-12-01T07:38:13Z,0,3.46.1,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,3,"Die aktuelle Version der App zeigt in meinem ausgewählt Markt keine Artikel an. Unter ""Sortiment durchsuchen"" steht "" Hmmm ... hier herrscht eine gähnende Leere"". Dazu ist eine Karikatur eines Astronauten zu sehen. Was ist da los? Ergänzung: Für beliebige andere Märkte werden derzeit ebenfalls keine Waren angezeigt. Ergänzung 2: Soeben erfahre ich, dass es einen Cyberangriff bei Metro gegeben hat. Davon war mir nichts bekannt. Alles Gute!",2022-11-30T17:58:47Z,1,3.46.1,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,2,Mit Rabatt geworben aber bei der Lieferung ohne Rabatt berechnet,2022-11-30T12:20:27Z,0,3.46.1,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,2,Normal gut aber in letzter Zeit immer wieder Probleme. Und ich darf dann an der Info eine Tages Karte beantragen. Irgendwann nervt das,2022-11-29T18:27:52Z,0,3.46.1,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,5,aufgeräumte App mit digitaler Metro Card,2022-11-29T12:47:40Z,0,3.46.1,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,1,Kein Zugriff auf Sortiment. Unsere App steht zur Zeit nur eingeschränkt zur Verfügung. Was soll ich drunter verstehen.nutzlos.,2022-11-29T11:33:03Z,4,3.46.1,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,2,Kann das Sortiment nicht mehr durchsuchen 😕 Warum nicht?? 😕,2022-11-28T18:31:47Z,0,3.46.1,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,1,"Katastrophal! Nichts funktioniert mehr an dieser App und dies schon seit Tagen. Das schlimmste ist, dass dies bereits bekannt sein muss, aber sich bis heute nicht geändert hat.",2022-11-27T07:42:12Z,5,3.46.1,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,1,"Erst konnte die Karte nicht hinzugefügt werden und jetzt erscheint beim anmelden die Meldung ""ein Fehler ist aufgetreten"" was ist das bitte für eine Fehlermeldung?!? Wer soll damit was anfangen können?!?",2022-11-25T16:43:16Z,1,3.46.1,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,3,"TOP: Keine Metro Karte dabei haben FLOP: seit dem letzten Update werden Aktionen und Gutscheine nicht mehr geladen und die App steht ""nur eingeschränkt"" zur Verfügung",2022-11-25T15:09:15Z,1,3.46.1,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,2,"Das Anzeigen der Prospekte funktioniert gut. Leider lässt sich die Metro-Karte nicht hinzufügen. Das Melden dieses Fehlers über die App schlägt ebenfalls fehl, da die Nachricht nicht zugestellt werden kann.",2022-11-25T14:35:07Z,0,3.46.1,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,1,"Na ja, Begeisterung hält sich in Grenzen. Die App funktioniert öfters Mal nicht. Letzten konnte der Strichcode am Eingang nicht eingelesen werden. Jetzt funktioniert Login nicht. Der Coupon für Bf wird nicht angezeigt. Gut ist anders.",2022-11-25T09:30:23Z,1,3.46.1,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,1,"Ich kann mich nicht einloggen. Es erscheint ständig die Meldung ""Es ist ein Fehler aufgetreten""",2022-11-24T18:28:43Z,1,3.46.1,de
